Suburb,Rooms,Type,Price,Distance,Postcode,Bedrooms,Bathroom,Car,Lotsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude
Burwood,3,h,1540000.0,11.7,3125.0,3.0,2.0,2.0,653.0,120.0,1950.0,Whitehorse,-37.8445,145.1011
Burwood,4,t,1270000.0,11.7,3125.0,4.0,2.0,2.0,399.0,212.0,2005.0,Monash,-37.8597,145.1084
Burwood,4,t,900000.0,11.7,3125.0,4.0,3.0,2.0,381.0,176.0,2013.0,Whitehorse,-37.8459,145.1041
Burwood,4,h,1250000.0,11.7,3125.0,4.0,2.0,2.0,499.0,220.0,2005.0,Monash,-37.8593,145.1101
Burwood,4,h,1410000.0,11.7,3125.0,3.0,2.0,3.0,739.0,182.0,1970.0,Whitehorse,-37.8552,145.1292
Burwood,4,u,800000.0,11.7,3125.0,4.0,2.0,1.0,0.0,150.0,1950.0,Whitehorse,-37.8507,145.109
Burwood,3,t,702000.0,11.7,3125.0,3.0,2.0,1.0,170.0,106.0,2001.0,Monash,-37.8554,145.1089
Camberwell,4,h,2650000.0,7.8,3124.0,4.0,2.0,1.0,652.0,189.0,1890.0,Boroondara,-37.8286,145.0686
Camberwell,2,u,729000.0,7.8,3124.0,2.0,1.0,1.0,137.0,87.0,1970.0,Boroondara,-37.8459,145.088
Camberwell,5,h,2600000.0,7.8,3124.0,5.0,4.0,1.0,708.0,348.0,1940.0,Boroondara,-37.8386,145.067
Camberwell,3,h,1650000.0,7.8,3124.0,3.0,2.0,2.0,305.0,189.0,1998.0,Boroondara,-37.8365,145.0802
Camberwell,2,u,615000.0,7.8,3124.0,2.0,1.0,1.0,1107.0,68.0,1960.0,Boroondara,-37.8347,145.05700000000004
Camberwell,3,h,1987000.0,7.8,3124.0,3.0,2.0,2.0,706.0,164.0,1960.0,Boroondara,-37.8457,145.0611
Camberwell,2,u,683000.0,7.8,3124.0,2.0,1.0,1.0,146.0,86.0,1970.0,Boroondara,-37.8357,145.0697
Camberwell,3,h,1690000.0,7.8,3124.0,3.0,2.0,1.0,777.0,154.0,1950.0,Boroondara,-37.8431,145.0962
Camberwell,2,u,430000.0,7.8,3124.0,2.0,1.0,1.0,0.0,56.0,2011.0,Boroondara,-37.8493,145.0877
Camberwell,4,h,2600000.0,7.8,3124.0,3.0,2.0,2.0,600.0,232.0,1897.0,Boroondara,-37.8237,145.0638
Camberwell,3,h,2325000.0,7.8,3124.0,3.0,2.0,2.0,1133.0,131.0,1930.0,Boroondara,-37.8426,145.0943
Camberwell,2,u,435000.0,7.8,3124.0,2.0,1.0,1.0,896.0,77.0,1960.0,Boroondara,-37.8479,145.0958
Camberwell,3,h,2000000.0,7.8,3124.0,3.0,1.0,2.0,821.0,105.0,1925.0,Boroondara,-37.8459,145.0644
Camberwell,3,h,1302000.0,7.8,3124.0,2.0,1.0,1.0,427.0,115.0,1938.0,Boroondara,-37.8367,145.0934
Camberwell,3,h,1622000.0,7.8,3124.0,3.0,1.0,1.0,544.0,160.0,1930.0,Boroondara,-37.8436,145.0581
Camberwell,2,u,502000.0,7.8,3124.0,2.0,1.0,1.0,0.0,77.0,1965.0,Boroondara,-37.8255,145.0592
Camberwell,2,u,435000.0,7.8,3124.0,2.0,1.0,1.0,896.0,77.0,1960.0,Boroondara,-37.8479,145.0958
Camberwell,3,u,591000.0,7.8,3124.0,3.0,1.0,1.0,0.0,89.0,1960.0,Boroondara,-37.8255,145.0592
Camberwell,5,h,2608000.0,7.8,3124.0,5.0,2.0,4.0,730.0,3112.0,1920.0,Boroondara,-37.8424,145.0639
Camberwell,3,h,1780000.0,7.8,3124.0,3.0,1.0,1.0,769.0,133.0,1930.0,Boroondara,-37.8482,145.0949
Camberwell,3,h,2250000.0,7.8,3124.0,3.0,2.0,2.0,656.0,225.0,2009.0,Boroondara,-37.841,145.0824
Camberwell,2,h,895000.0,7.8,3124.0,2.0,1.0,1.0,424.0,95.0,1930.0,Boroondara,-37.8465,145.0743
Camberwell,3,h,1800000.0,7.8,3124.0,3.0,2.0,0.0,584.0,213.0,1920.0,Boroondara,-37.8349,145.0758
Camberwell,2,u,900000.0,7.8,3124.0,2.0,1.0,1.0,150.0,88.0,1970.0,Boroondara,-37.8438,145.066
Camberwell,5,h,2700000.0,7.8,3124.0,5.0,3.0,2.0,802.0,317.0,1994.0,Boroondara,-37.8442,145.0578
Camberwell,2,u,530000.0,7.8,3124.0,2.0,1.0,1.0,0.0,76.0,1960.0,Boroondara,-37.8491,145.086
Camberwell,4,h,2228000.0,7.8,3124.0,4.0,2.0,2.0,813.0,163.0,1960.0,Boroondara,-37.8405,145.0903
Camberwell,3,h,1602500.0,7.8,3124.0,3.0,1.0,1.0,405.0,102.0,1930.0,Boroondara,-37.8448,145.071
Camberwell,3,h,2177000.0,7.8,3124.0,3.0,1.0,2.0,635.0,130.0,1920.0,Boroondara,-37.8454,145.0707
Camberwell,3,h,3400000.0,7.8,3124.0,3.0,2.0,4.0,877.0,146.0,1960.0,Boroondara,-37.8437,145.0623
Camberwell,3,h,2105000.0,7.8,3124.0,3.0,1.0,2.0,692.0,164.0,1940.0,Boroondara,-37.8379,145.0849
Camberwell,3,t,1625000.0,7.8,3124.0,3.0,2.0,2.0,283.0,160.0,1990.0,Boroondara,-37.8362,145.064
Camberwell,3,h,3300000.0,7.8,3124.0,3.0,3.0,2.0,417.0,220.0,2016.0,Boroondara,-37.831,145.0621
Camberwell,2,u,667000.0,7.8,3124.0,2.0,1.0,1.0,83.0,81.0,1960.0,Boroondara,-37.8355,145.0633
Camberwell,4,h,2015000.0,7.8,3124.0,4.0,1.0,4.0,772.0,145.0,1920.0,Boroondara,-37.8441,145.0806
Camberwell,2,u,700000.0,7.8,3124.0,2.0,1.0,1.0,631.0,75.0,1970.0,Boroondara,-37.8434,145.08100000000005
Camberwell,4,h,3225000.0,7.8,3124.0,4.0,3.0,1.0,632.0,270.0,1890.0,Boroondara,-37.8244,145.064
Camberwell,5,h,3320000.0,7.8,3124.0,5.0,4.0,2.0,741.0,407.0,2009.0,Boroondara,-37.8422,145.064
Camberwell,5,h,2125000.0,7.8,3124.0,4.0,3.0,2.0,603.0,282.0,1980.0,Boroondara,-37.8437,145.069
Camberwell,4,h,2030000.0,7.8,3124.0,4.0,2.0,2.0,686.0,210.0,1960.0,Boroondara,-37.8458,145.0611
Camberwell,4,h,2750000.0,7.8,3124.0,4.0,3.0,1.0,0.0,257.0,1912.0,Boroondara,-37.8325,145.0649
Camberwell,4,h,2000000.0,7.8,3124.0,4.0,3.0,4.0,697.0,271.0,1980.0,Boroondara,-37.836,145.056
Camberwell,5,h,2250000.0,7.8,3124.0,5.0,5.0,1.0,639.0,453.0,2010.0,Boroondara,-37.8303,145.0668
Camberwell,5,h,2740000.0,7.8,3124.0,4.0,2.0,2.0,643.0,363.0,2005.0,Boroondara,-37.8421,145.0719
Canterbury,4,h,2950000.0,9.0,3126.0,4.0,2.0,2.0,687.0,215.0,1935.0,Boroondara,-37.8186,145.0706
Canterbury,3,h,1587500.0,9.0,3126.0,3.0,1.0,1.0,459.0,130.0,1920.0,Boroondara,-37.8265,145.072
Canterbury,2,u,830000.0,9.0,3126.0,2.0,1.0,1.0,110.0,83.0,1960.0,Boroondara,-37.8264,145.0824
Canterbury,4,h,2375000.0,9.0,3126.0,4.0,2.0,1.0,653.0,229.0,1910.0,Boroondara,-37.8292,145.0852
Canterbury,5,h,2900000.0,9.0,3126.0,5.0,2.0,2.0,795.0,297.0,1910.0,Boroondara,-37.8181,145.0668
Canterbury,3,h,2200000.0,9.0,3126.0,3.0,3.0,2.0,468.0,148.0,1890.0,Boroondara,-37.8264,145.0741
Canterbury,4,h,2620000.0,9.0,3126.0,4.0,1.0,1.0,717.0,235.0,1890.0,Boroondara,-37.8266,145.0849
Canterbury,2,h,1305000.0,9.0,3126.0,2.0,1.0,1.0,342.0,104.0,1945.0,Boroondara,-37.8326,145.08100000000005
Canterbury,3,h,928000.0,9.0,3126.0,3.0,2.0,1.0,145.0,140.0,1998.0,Boroondara,-37.8233,145.0769
Canterbury,5,h,2930000.0,9.0,3126.0,5.0,3.0,4.0,645.0,222.0,2005.0,Boroondara,-37.8317,145.0738
Canterbury,4,h,2950000.0,9.0,3126.0,4.0,2.0,3.0,812.0,173.0,1927.0,Boroondara,-37.8323,145.0842
Canterbury,2,u,722000.0,9.0,3126.0,2.0,1.0,1.0,0.0,92.0,1965.0,Boroondara,-37.8205,145.0828
Canterbury,5,h,2350000.0,9.0,3126.0,5.0,2.0,4.0,838.0,282.0,1910.0,Boroondara,-37.8252,145.0721
Canterbury,3,h,1640000.0,9.0,3126.0,3.0,3.0,2.0,352.0,207.0,1997.0,Boroondara,-37.827,145.0737
Canterbury,3,h,1680000.0,9.0,3126.0,3.0,2.0,1.0,325.0,197.0,1910.0,Boroondara,-37.826,145.0729
Canterbury,5,h,3550000.0,9.0,3126.0,5.0,4.0,4.0,684.0,427.0,2013.0,Boroondara,-37.832,145.0853
Canterbury,4,h,3400000.0,9.0,3126.0,4.0,1.0,4.0,845.0,411.0,2008.0,Boroondara,-37.8184,145.0702
Canterbury,3,h,1850000.0,9.0,3126.0,3.0,2.0,2.0,361.0,216.0,1995.0,Boroondara,-37.8206,145.0785
Canterbury,4,h,3145000.0,9.0,3126.0,4.0,2.0,2.0,796.0,276.0,2012.0,Boroondara,-37.8266,145.072
Carlton North,4,h,1425000.0,3.2,3054.0,4.0,3.0,0.0,122.0,130.0,1890.0,Yarra,-37.7893,144.9696
Carlton North,3,h,2950000.0,3.2,3054.0,3.0,1.0,2.0,499.0,164.0,1910.0,Yarra,-37.7811,144.9715
Carlton North,4,h,2175000.0,3.2,3054.0,3.0,1.0,0.0,418.0,163.0,1920.0,Yarra,-37.7808,144.9736
Carlton North,2,h,800000.0,3.2,3054.0,2.0,1.0,1.0,73.0,104.0,2009.0,Yarra,-37.7852,144.9719
Carlton North,4,h,2718000.0,3.2,3054.0,4.0,2.0,0.0,538.0,142.0,2015.0,Yarra,-37.7816,144.9714
Carlton North,2,h,2400000.0,3.2,3054.0,1.0,2.0,0.0,413.0,172.0,1900.0,Yarra,-37.7875,144.9759
Carlton North,4,h,2520000.0,3.2,3054.0,4.0,2.0,2.0,504.0,168.0,1890.0,Yarra,-37.7805,144.9721
Carlton North,3,h,2050000.0,3.2,3054.0,3.0,2.0,0.0,84.0,148.0,1970.0,Yarra,-37.7879,144.9736
Carlton North,4,h,1950000.0,3.2,3054.0,4.0,2.0,2.0,207.0,162.0,1900.0,Yarra,-37.7804,144.9748
Carlton North,1,u,437000.0,3.2,3054.0,1.0,1.0,1.0,0.0,56.0,1970.0,Yarra,-37.7798,144.9707
Carlton North,2,u,520000.0,3.2,3054.0,2.0,1.0,1.0,0.0,86.0,1940.0,Yarra,-37.7813,144.9773
Carlton North,2,u,570000.0,3.2,3054.0,2.0,1.0,1.0,0.0,76.0,1975.0,Yarra,-37.7902,144.97
Carnegie,3,u,820000.0,11.4,3163.0,3.0,1.0,2.0,0.0,96.0,1989.0,Glen Eira,-37.897,145.0623
Carnegie,2,t,795000.0,11.4,3163.0,2.0,2.0,1.0,133.0,104.0,2009.0,Glen Eira,-37.8911,145.0539
Carnegie,2,u,600000.0,11.4,3163.0,2.0,1.0,1.0,73.0,61.0,1970.0,Glen Eira,-37.897,145.0593
Carnegie,3,h,1295000.0,11.4,3163.0,3.0,1.0,2.0,425.0,166.0,1960.0,Glen Eira,-37.8876,145.0502
Carnegie,2,u,510000.0,11.4,3163.0,2.0,1.0,1.0,0.0,69.0,1970.0,Glen Eira,-37.8912,145.0644
Carnegie,1,u,346000.0,11.4,3163.0,1.0,1.0,1.0,60.0,48.0,1970.0,Glen Eira,-37.8965,145.0618
Carnegie,3,t,860000.0,11.4,3163.0,3.0,2.0,1.0,1113.0,113.0,1990.0,Glen Eira,-37.8972,145.0642
Carnegie,2,u,772000.0,11.4,3163.0,2.0,1.0,2.0,0.0,100.0,1973.0,Glen Eira,-37.8863,145.066
Carnegie,4,h,1506000.0,11.4,3163.0,4.0,2.0,2.0,561.0,204.0,1925.0,Glen Eira,-37.8934,145.0633
Carnegie,3,t,675000.0,11.4,3163.0,3.0,2.0,1.0,0.0,107.0,1990.0,Glen Eira,-37.8972,145.0642
Carnegie,2,u,525000.0,11.4,3163.0,2.0,1.0,2.0,0.0,67.0,2009.0,Glen Eira,-37.8893,145.0589
Carnegie,1,u,290000.0,11.4,3163.0,1.0,1.0,1.0,0.0,50.0,1960.0,Glen Eira,-37.8858,145.0632
Carnegie,2,u,360000.0,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1970.0,Glen Eira,-37.9032,145.0555
Carnegie,2,h,967500.0,11.4,3163.0,3.0,1.0,2.0,299.0,115.0,1930.0,Glen Eira,-37.8973,145.053
Carnegie,1,u,330000.0,11.4,3163.0,1.0,1.0,1.0,0.0,33.0,1970.0,Glen Eira,-37.8888,145.0533
Carnegie,3,h,1600000.0,11.4,3163.0,4.0,2.0,2.0,751.0,40.0,1923.0,Glen Eira,-37.8945,145.0648
Carnegie,3,u,1008000.0,11.4,3163.0,3.0,2.0,1.0,300.0,130.0,1990.0,Glen Eira,-37.8974,145.0539
Carnegie,3,u,1170000.0,11.4,3163.0,3.0,1.0,2.0,0.0,170.0,1925.0,Glen Eira,-37.8977,145.0493
Carnegie,4,h,1830000.0,11.4,3163.0,3.0,2.0,2.0,687.0,237.0,1983.0,Glen Eira,-37.8931,145.0479
Carnegie,1,u,250000.0,11.4,3163.0,1.0,1.0,1.0,0.0,34.0,1960.0,Glen Eira,-37.8982,145.0625
Carnegie,2,t,930000.0,11.4,3163.0,2.0,2.0,1.0,166.0,170.0,2009.0,Glen Eira,-37.8982,145.0488
Carnegie,2,u,465000.0,11.4,3163.0,2.0,1.0,1.0,0.0,56.0,1970.0,Glen Eira,-37.8881,145.0558
Carnegie,4,h,1550000.0,11.4,3163.0,4.0,2.0,2.0,757.0,133.0,1930.0,Glen Eira,-37.8925,145.0541
Carnegie,2,t,707000.0,11.4,3163.0,2.0,1.0,1.0,144.0,96.0,2000.0,Glen Eira,-37.892,145.0482
Carnegie,2,u,804000.0,11.4,3163.0,2.0,2.0,1.0,0.0,86.0,1993.0,Glen Eira,-37.9,145.0548
Carnegie,4,h,1501000.0,11.4,3163.0,3.0,2.0,1.0,598.0,201.0,1970.0,Glen Eira,-37.9037,145.0588
Carnegie,3,t,970000.0,11.4,3163.0,3.0,2.0,2.0,325.0,223.0,2005.0,Glen Eira,-37.8933,145.0546
Carnegie,2,h,817500.0,11.4,3163.0,2.0,1.0,1.0,211.0,102.0,2002.0,Glen Eira,-37.8856,145.0599
Carnegie,4,h,1450000.0,11.4,3163.0,4.0,2.0,2.0,557.0,200.0,1938.0,Glen Eira,-37.8955,145.0515
Carnegie,2,t,855000.0,11.4,3163.0,2.0,1.0,1.0,158.0,106.0,1994.0,Glen Eira,-37.8886,145.05200000000005
Carnegie,2,h,675000.0,11.4,3163.0,2.0,1.0,1.0,0.0,90.0,1968.0,Glen Eira,-37.8973,145.0625
Carnegie,2,u,588000.0,11.4,3163.0,2.0,1.0,1.0,133.0,71.0,2011.0,Glen Eira,-37.89,145.0559
Carnegie,2,u,455000.0,11.4,3163.0,2.0,1.0,1.0,0.0,73.0,1970.0,Glen Eira,-37.8897,145.0524
Carnegie,3,u,920000.0,11.4,3163.0,3.0,2.0,1.0,283.0,250.0,2005.0,Glen Eira,-37.8974,145.0622
Carnegie,2,u,656000.0,11.4,3163.0,2.0,1.0,1.0,103.0,82.0,1970.0,Glen Eira,-37.8873,145.0559
Carnegie,2,h,930000.0,11.4,3163.0,2.0,1.0,1.0,264.0,110.0,1930.0,Glen Eira,-37.8864,145.0561
Carnegie,2,u,415000.0,11.4,3163.0,2.0,1.0,1.0,0.0,64.0,1970.0,Glen Eira,-37.8889,145.048
Carnegie,2,u,650000.0,11.4,3163.0,2.0,1.0,1.0,174.0,80.0,1975.0,Glen Eira,-37.8978,145.062
Carnegie,3,h,1360000.0,11.4,3163.0,3.0,2.0,2.0,282.0,182.0,2010.0,Glen Eira,-37.8953,145.0567
Carnegie,1,u,350000.0,11.4,3163.0,1.0,1.0,1.0,0.0,53.0,1980.0,Glen Eira,-37.8894,145.0508
Carnegie,3,h,1430000.0,11.4,3163.0,3.0,2.0,2.0,603.0,166.0,1945.0,Glen Eira,-37.9023,145.0568
Carnegie,3,h,1490000.0,11.4,3163.0,3.0,2.0,1.0,371.0,167.0,1915.0,Glen Eira,-37.8871,145.05200000000005
Carnegie,3,h,1125000.0,11.4,3163.0,3.0,1.0,1.0,604.0,120.0,1925.0,Glen Eira,-37.8993,145.0528
Carnegie,2,u,405000.0,11.4,3163.0,2.0,1.0,1.0,967.0,72.0,1970.0,Glen Eira,-37.8843,145.0531
Carnegie,4,h,1655000.0,11.4,3163.0,4.0,2.0,2.0,595.0,221.0,1915.0,Glen Eira,-37.8916,145.0543
Carnegie,3,t,808000.0,11.4,3163.0,3.0,1.0,1.0,111.0,116.0,1998.0,Glen Eira,-37.8889,145.0495
Carnegie,2,u,370000.0,11.4,3163.0,2.0,1.0,1.0,0.0,68.0,1950.0,Glen Eira,-37.8959,145.0639
Carnegie,4,h,1880000.0,11.4,3163.0,3.0,2.0,3.0,932.0,270.0,1970.0,Glen Eira,-37.8975,145.0478
Carnegie,2,u,585000.0,11.4,3163.0,2.0,1.0,1.0,108.0,67.0,1970.0,Glen Eira,-37.8973,145.0596
Carnegie,2,u,450000.0,11.4,3163.0,2.0,1.0,1.0,0.0,72.0,1970.0,Glen Eira,-37.8999,145.0575
Carnegie,3,t,860000.0,11.4,3163.0,3.0,1.0,2.0,277.0,135.0,1978.0,Glen Eira,-37.8978,145.0624
Carnegie,2,u,605000.0,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1973.0,Glen Eira,-37.8956,145.0613
Carnegie,4,h,1518000.0,11.4,3163.0,3.0,3.0,2.0,454.0,275.0,2000.0,Glen Eira,-37.8869,145.0628
Carnegie,2,u,632500.0,11.4,3163.0,2.0,1.0,1.0,99.0,98.0,1965.0,Glen Eira,-37.8946,145.0588
Carnegie,2,u,435000.0,11.4,3163.0,2.0,1.0,1.0,0.0,60.0,1980.0,Glen Eira,-37.8986,145.0567
Carnegie,2,u,468250.0,11.4,3163.0,2.0,1.0,1.0,912.0,75.0,2008.0,Glen Eira,-37.8936,145.056
Carnegie,3,h,1716000.0,11.4,3163.0,2.0,2.0,1.0,817.0,130.0,1925.0,Glen Eira,-37.9007,145.047
Carnegie,1,u,365000.0,11.4,3163.0,1.0,1.0,1.0,0.0,48.0,1960.0,Glen Eira,-37.8887,145.048
Caulfield,2,u,722500.0,8.9,3162.0,2.0,1.0,1.0,0.0,100.0,1960.0,Glen Eira,-37.8865,145.0302
Caulfield,2,u,550000.0,8.9,3162.0,2.0,1.0,1.0,806.0,78.0,1960.0,Glen Eira,-37.8852,145.024
Caulfield,4,h,131000.0,8.9,3162.0,4.0,1.0,2.0,499.0,155.0,1920.0,Glen Eira,-37.8864,145.0242
Caulfield North,3,h,1750000.0,8.1,3161.0,3.0,2.0,2.0,692.0,313.0,1955.0,Glen Eira,-37.8629,145.019
Caulfield North,2,u,580000.0,8.1,3161.0,2.0,1.0,1.0,934.0,68.0,2012.0,Glen Eira,-37.8607,145.0116
Caulfield North,3,h,2005000.0,8.1,3161.0,4.0,2.0,3.0,361.0,237.0,2014.0,Glen Eira,-37.8694,145.0296
Caulfield North,2,u,420000.0,8.1,3161.0,2.0,1.0,1.0,0.0,56.0,2012.0,Glen Eira,-37.861,145.0136
Caulfield North,1,u,290000.0,8.1,3161.0,1.0,1.0,1.0,952.0,43.0,1970.0,Glen Eira,-37.8744,145.0371
Caulfield North,3,h,1400000.0,8.1,3161.0,3.0,1.0,0.0,270.0,139.0,1910.0,Glen Eira,-37.868,145.0269
Caulfield North,2,u,450000.0,8.1,3161.0,2.0,1.0,1.0,1092.0,63.0,2014.0,Glen Eira,-37.8647,145.0232
Caulfield North,2,u,536000.0,8.1,3161.0,2.0,1.0,1.0,771.0,82.0,1960.0,Glen Eira,-37.8686,145.0239
Caulfield North,2,u,550000.0,8.1,3161.0,2.0,1.0,1.0,0.0,67.0,2011.0,Glen Eira,-37.8609,145.0126
Caulfield North,4,h,2170000.0,8.1,3161.0,4.0,2.0,1.0,810.0,215.0,1915.0,Glen Eira,-37.8698,145.0325
Caulfield South,3,h,1577500.0,9.3,3162.0,3.0,2.0,2.0,357.0,144.0,1935.0,Glen Eira,-37.8896,145.0307
Caulfield South,3,h,1460000.0,9.3,3162.0,3.0,1.0,2.0,451.0,121.0,1960.0,Glen Eira,-37.8874,145.019
Caulfield South,1,u,275500.0,9.3,3162.0,1.0,1.0,1.0,0.0,44.0,1960.0,Glen Eira,-37.8961,145.0132
Caulfield South,2,h,1065000.0,9.3,3162.0,2.0,1.0,1.0,273.0,114.0,1930.0,Glen Eira,-37.895,145.02200000000005
Caulfield South,4,t,1030000.0,9.3,3162.0,4.0,2.0,2.0,216.0,165.0,1995.0,Glen Eira,-37.8887,145.0318
Caulfield South,2,h,1225000.0,9.3,3162.0,2.0,1.0,2.0,284.0,99.0,1940.0,Glen Eira,-37.8958,145.0215
Caulfield South,3,h,1450000.0,9.3,3162.0,2.0,2.0,1.0,478.0,120.0,1925.0,Glen Eira,-37.8893,145.0161
Caulfield South,4,h,1774500.0,9.3,3162.0,4.0,2.0,2.0,575.0,256.0,2008.0,Glen Eira,-37.8993,145.0254
Caulfield South,2,u,525500.0,9.3,3162.0,2.0,1.0,1.0,831.0,80.0,1970.0,Glen Eira,-37.8974,145.0294
Caulfield South,2,h,825000.0,9.3,3162.0,2.0,1.0,1.0,367.0,85.0,1930.0,Glen Eira,-37.8995,145.0241
Caulfield South,2,h,1262000.0,9.3,3162.0,4.0,2.0,2.0,464.0,272.0,2016.0,Glen Eira,-37.8901,145.0224
Caulfield South,2,h,1340000.0,9.3,3162.0,2.0,1.0,1.0,505.0,117.0,1940.0,Glen Eira,-37.8928,145.0149
Caulfield South,3,h,1200000.0,9.3,3162.0,3.0,2.0,2.0,494.0,135.0,1920.0,Glen Eira,-37.9027,145.0322
Caulfield South,2,h,1001000.0,9.3,3162.0,2.0,2.0,1.0,255.0,85.0,1890.0,Glen Eira,-37.8887,145.0207
Caulfield South,3,h,1330000.0,9.3,3162.0,3.0,1.0,1.0,312.0,123.0,1926.0,Glen Eira,-37.8893,145.0196
Caulfield South,4,h,1570000.0,9.3,3162.0,3.0,2.0,2.0,641.0,215.0,1970.0,Glen Eira,-37.9012,145.035
Caulfield South,4,h,1916000.0,9.3,3162.0,4.0,2.0,2.0,630.0,205.0,1910.0,Glen Eira,-37.8894,145.0145
Chadstone,4,h,890000.0,13.6,3148.0,4.0,3.0,2.0,288.0,158.0,2014.0,Monash,-37.8801,145.1051
Chadstone,3,u,700000.0,13.6,3148.0,2.0,2.0,1.0,224.0,94.0,2006.0,Monash,-37.8738,145.1054
Chadstone,3,t,865000.0,13.6,3148.0,3.0,2.0,2.0,277.0,143.0,2010.0,Monash,-37.8796,145.1044
Chadstone,4,t,1042500.0,13.6,3148.0,4.0,3.0,2.0,209.0,160.0,2016.0,Monash,-37.8805,145.105
Chadstone,2,h,1002000.0,13.6,3148.0,2.0,1.0,1.0,585.0,97.0,1950.0,Monash,-37.8792,145.0948
Chadstone,3,h,650000.0,13.6,3148.0,3.0,2.0,2.0,160.0,101.0,2000.0,Monash,-37.8859,145.0934
Chadstone,4,t,965000.0,13.6,3148.0,4.0,3.0,2.0,273.0,182.0,2012.0,Monash,-37.8742,145.105
Chadstone,3,h,1301000.0,13.6,3148.0,3.0,1.0,2.0,620.0,88.0,1970.0,Monash,-37.8812,145.105
Chadstone,4,h,1415500.0,13.6,3148.0,3.0,2.0,1.0,1033.0,164.0,1950.0,Monash,-37.8738,145.1095
Chadstone,4,h,1260000.0,13.6,3148.0,4.0,2.0,2.0,500.0,277.0,2001.0,Monash,-37.8845,145.1027
Chadstone,3,h,1000000.0,13.6,3148.0,3.0,1.0,2.0,630.0,105.0,1960.0,Monash,-37.8838,145.102
Chadstone,3,t,845000.0,13.6,3148.0,3.0,2.0,1.0,177.0,111.0,2012.0,Monash,-37.8824,145.1042
Chadstone,4,t,881000.0,13.6,3148.0,3.0,2.0,1.0,188.0,137.0,2014.0,Monash,-37.8781,145.0955
Clifton Hill,2,h,780000.0,3.4,3068.0,2.0,1.0,1.0,155.0,85.0,1880.0,Yarra,-37.7934,144.9922
Clifton Hill,3,h,1060000.0,3.4,3068.0,3.0,1.0,0.0,193.0,98.0,1900.0,Yarra,-37.7899,144.9984
Clifton Hill,3,t,930000.0,3.4,3068.0,3.0,2.0,1.0,124.0,116.0,2000.0,Yarra,-37.7934,144.9923
Clifton Hill,2,h,1075000.0,3.4,3068.0,2.0,1.0,1.0,174.0,85.0,1890.0,Yarra,-37.7928,144.9987
Clifton Hill,2,h,1105000.0,3.4,3068.0,2.0,1.0,1.0,185.0,84.0,1910.0,Yarra,-37.7927,144.9981
Clifton Hill,2,h,1209000.0,3.4,3068.0,2.0,1.0,1.0,140.0,97.0,1910.0,Yarra,-37.7919,144.9884
Clifton Hill,4,h,3010000.0,3.4,3068.0,4.0,3.0,2.0,382.0,250.0,1903.0,Yarra,-37.7897,144.9992
Clifton Hill,2,h,1435000.0,3.4,3068.0,2.0,1.0,2.0,239.0,96.0,1900.0,Yarra,-37.7918,144.997
Clifton Hill,2,h,1290000.0,3.4,3068.0,2.0,1.0,0.0,164.0,99.0,1890.0,Yarra,-37.7912,144.9967
Clifton Hill,2,u,495000.0,3.4,3068.0,2.0,1.0,1.0,515.0,50.0,1970.0,Yarra,-37.7875,145.0049
Clifton Hill,3,h,1370000.0,3.4,3068.0,3.0,2.0,1.0,176.0,135.0,1890.0,Yarra,-37.7921,144.9898
Clifton Hill,2,h,1450000.0,3.4,3068.0,2.0,1.0,0.0,156.0,107.0,1890.0,Yarra,-37.7892,144.9999
Clifton Hill,2,u,885500.0,3.4,3068.0,2.0,2.0,2.0,0.0,136.0,2005.0,Yarra,-37.7937,144.9983
Clifton Hill,3,t,825000.0,3.4,3068.0,3.0,3.0,1.0,67.0,119.0,2010.0,Yarra,-37.7946,144.9989
Clifton Hill,4,h,1506000.0,3.4,3068.0,4.0,2.0,0.0,162.0,169.0,1995.0,Yarra,-37.7885,144.9994
Clifton Hill,3,h,1360000.0,3.4,3068.0,3.0,1.0,0.0,118.0,118.0,1880.0,Yarra,-37.7921,144.9858
Coburg,2,h,850000.0,7.8,3058.0,2.0,1.0,1.0,371.0,93.0,1930.0,Moreland,-37.735,144.9589
Coburg,3,h,784000.0,7.8,3058.0,2.0,1.0,1.0,286.0,110.0,1890.0,Moreland,-37.7427,144.952
Coburg,3,h,680000.0,7.8,3058.0,3.0,1.0,0.0,702.0,108.0,1950.0,Moreland,-37.7391,144.9812
Coburg,2,t,807000.0,7.8,3058.0,2.0,2.0,1.0,0.0,176.0,2010.0,Moreland,-37.7546,144.9713
Coburg,3,h,675000.0,7.8,3058.0,3.0,1.0,2.0,142.0,123.0,2005.0,Moreland,-37.7382,144.97299999999996
Coburg,3,h,1202000.0,7.8,3058.0,3.0,2.0,2.0,423.0,140.0,1940.0,Moreland,-37.7493,144.9559
Coburg,3,h,1370000.0,7.8,3058.0,3.0,1.0,1.0,233.0,180.0,1890.0,Moreland,-37.7549,144.9611
Coburg,3,h,1000000.0,7.8,3058.0,3.0,2.0,3.0,370.0,110.0,1920.0,Moreland,-37.744,144.9501
Coburg,4,h,145000.0,7.8,3058.0,3.0,1.0,1.0,536.0,164.0,1910.0,Moreland,-37.7555,144.9658
